,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
53127,0.47683400000000004,22,3739,0.6279370078740157,-0.0479267716535433,2.0703937007874016,0.005883926183471516,-5.135531021618798,2.1640545135368137
53128,0.5246890000000001,79,4248,0.18020354330708663,0.31619685039370077,2.1631811023622047,0.0185969868173258,-3.984755710454753,2.193582970128162
53130,0.491292,3,3990,0.7767795275590551,-0.2467822834645669,5.136582677165355,0.0007518796992481203,-7.1929342212158,5.200843155606796
53145,0.5146189999999999,34,4024,-0.21325984251968505,0.09949251968503937,1.3008503937007876,0.008449304174950299,-4.773671187163414,1.3219645489559442
53148,0.52323,19,4274,0.4495196850393701,-0.10034409448818898,5.072204724409449,0.004445484323818437,-5.415866456712653,5.093073497492264
53151,0.49768999999999997,4,3950,0.6617992125984252,-0.48770472440944884,4.902783464566929,0.0010126582278481013,-6.895176496775277,4.971229203772252
53161,0.45535699999999996,30,3756,-0.1402547244094488,-0.27691141732283464,2.2906299212598427,0.007987220447284345,-4.829912458665998,2.3115658668819683
53170,0.46980299999999997,47,3789,0.010283779527559055,-0.012385236220472442,1.3387125984251969,0.01240432831881763,-4.389709809308542,1.3388093857528602
53171,0.473055,2,3808,0.22259015748031497,0.18892244094488192,6.0509291338582685,0.0005252100840336134,-7.55171221535131,6.057968425955558
53176,0.455819,2,3838,0.3499173228346457,0.4594448818897638,7.33136220472441,0.0005211047420531526,-7.5595594960077,7.354073939604906
53177,0.55847,49,4482,0.5460669291338583,0.4067086614173228,0.6619566929133858,0.010932619366354306,-4.516004356250246,0.9496250258172324
53182,0.520325,40,4112,0.27621220472440944,-0.34666338582677164,1.8139212598425198,0.009727626459143969,-4.632785353021065,1.867291895237666
53184,0.503421,13,4104,0.32240118110236216,0.2754023622047244,3.150496062992126,0.003167641325536062,-5.754768029389068,3.178901449496827
53197,0.53192,17,4165,0.4806811023622048,0.3532925196850394,2.7895629921259846,0.004081632653061225,-5.5012582105447265,2.852635906258004
53201,0.508787,13,4060,-0.020380669291338582,0.5216417322834647,3.7132094488188976,0.0032019704433497538,-5.743988895134241,3.7497266406150724
53209,0.519988,31,4182,0.6787913385826772,0.5161259842519685,2.353035433070866,0.00741272118603539,-4.904557675503432,2.5027823441605794
53214,0.491421,2,3979,0.09297047244094489,-0.3828933070866142,5.884996062992126,0.0005026388539834129,-7.595638629866984,5.898171704417433
53231,0.466446,11,3620,-0.09696456692913386,0.07815275590551181,4.22800157480315,0.0030386740331491712,-5.796334032021446,4.229835374696431
