,Energy Deposited,SiPM Hits,Photons,x_pos,y_pos,z_pos,LCE,log(LCE),Distance
83343,0.478815,2,3855,0.4422637795275591,-0.07412204724409449,4.590759842519685,0.0005188067444876783,-7.563979105437484,4.612609593306269
83351,0.472876,8,3904,-0.08741102362204725,0.04510708661417323,3.363779527559055,0.0020491803278688526,-6.1903154058531475,3.3652173847076945
83369,0.463067,3,3764,0.1373523622047244,0.0428748031496063,7.454736220472442,0.0007970244420828905,-7.134625212037161,7.4561247331956615
83374,0.480983,29,3916,0.14519055118110238,0.1354496062992126,2.088531496062992,0.007405515832482125,-4.905530173663927,2.097949165744014
83377,0.457707,16,3695,0.6123346456692914,0.0533996062992126,2.9155275590551177,0.004330175913396482,-5.442147111142521,2.9796151066622247
83391,0.474843,3,3875,0.6353543307086614,0.5280826771653544,3.681337401574803,0.0007741935483870968,-7.163688653119338,3.7729022653265085
83392,0.4947,7,4000,0.5735826771653544,-0.036043858267716535,4.108910236220472,0.00175,-6.348139491046714,4.148908239113077
83401,0.5274260000000001,2,4304,0.6165629921259843,-0.0074639763779527565,5.101047244094488,0.00046468401486988845,-7.674152921281675,5.138179504521683
83406,0.455632,11,3669,0.28378385826771657,0.5171141732283465,2.7546771653543303,0.002998092123194331,-5.809779151556912,2.8171238225700193
83407,0.46633800000000003,2,3771,-0.038354291338582674,0.08249566929133859,5.953527559055118,0.0005303632988597189,-7.541948316698412,5.954222617902752
83411,0.45868100000000006,76,3709,0.09145748031496063,0.12462637795275591,4.726157480314961,0.020490698301428956,-3.8877842372032596,4.728684884143185
83440,0.466157,26,3897,0.02742511811023622,-0.5141614173228346,3.406566929133858,0.006671798819604825,-5.009865767317227,3.4452594013855142
83447,0.45828900000000006,26,3751,-0.2498933070866142,-0.5149291338582678,3.351224409448819,0.00693148493735004,-4.971681212060405,3.3997505379524973
83448,0.491947,3,3925,0.5341456692913386,-0.0828472440944882,6.449074803149607,0.0007643312101910828,-7.176509341548399,6.47168765303888
83451,0.479691,1,3857,0.13442204724409448,0.26875748031496066,7.161287401574804,0.00025926886180969663,-8.257644958208228,7.167589351934481
83452,0.473258,6,3693,0.4627952755905512,0.23306102362204725,1.4302874015748028,0.0016246953696181965,-6.4224349456245085,1.521255717801676
83454,0.47401800000000005,83,3803,0.033278503937007875,0.44225984251968503,1.9324645669291338,0.021824875098606363,-3.8247049001316618,1.9827053562157002
83458,0.453304,84,3652,0.09536062992125985,0.06565275590551181,0.39318110236220427,0.023001095290251915,-3.7722134428715455,0.40987231347302094
83469,0.456243,1,3750,-0.17438188976377952,0.17331732283464568,7.11205905511811,0.0002666666666666667,-8.229511118964457,7.116307465347437
83477,0.454053,2,3556,0.11135944881889763,0.10062007874015749,5.242035433070866,0.0005624296962879641,-7.48324441607385,5.244183521641609
83487,0.462767,113,3676,0.17590669291338587,0.20052007874015748,1.4340472440944878,0.03073993471164309,-3.482192664763237,1.4586442214894895
83496,0.47945299999999996,21,3995,0.4221299212598425,-0.15166732283464568,3.361763779527559,0.005256570713391739,-5.2482764204769525,3.3915560376591283
83499,0.47655299999999995,3,3908,0.6026929133858269,0.34345511811023627,6.452165354330709,0.0007676560900716479,-7.172168724494564,6.489348035483005
83516,0.472765,6,3909,0.27577716535433067,-0.11225078740157482,4.875606299212598,0.0015349194167306216,-6.4792773965649,4.88468935236671
83523,0.5405260000000001,7,4275,-0.18043070866141733,0.13047401574803152,3.8731259842519683,0.0016374269005847953,-6.414629232315547,3.879521052823564
83530,0.46346099999999996,31,3866,0.08955511811023623,-0.4489251968503937,2.1628149606299214,0.00801862390067253,-4.82598845528313,2.2107289534159342
83534,0.463841,7,3613,0.17228818897637793,0.5547755905511812,3.9578712598425194,0.0019374481040686411,-6.246383582092327,4.000275501189835
83536,0.480282,2,3917,0.6728149606299213,-0.3733700787401575,6.450523622047244,0.0005105948429920858,-7.579934153105886,6.496255858995655
83538,0.481054,2,3824,0.45433070866141734,0.3034074803149606,6.510354330708662,0.0005230125523012552,-7.555905093611346,6.533237023353806
83546,0.537968,2,4305,-0.07117086614173229,0.32949015748031496,6.312712598425197,0.0004645760743321719,-7.674385236301886,6.321706210065441
83554,0.476513,1,3918,0.1888976377952756,-0.29845826771653544,5.9139803149606305,0.00025523226135783564,-8.273336598504486,5.924518783907671
83559,0.49751300000000004,6,3981,-0.17286417322834646,0.12123385826771654,4.063159448818897,0.0015071590052750565,-6.497528853772262,4.06864158870042
83560,0.476243,1494,3952,0.004771102362204724,0.07612165354330709,0.14886220472440925,0.37803643724696356,-0.9727646931749958,0.16726393978180068
83563,0.551258,25,4355,-0.020446968503937006,0.3144574803149606,1.7354055118110236,0.0057405281285878304,-5.160204064418402,1.7637839651927658
83565,0.51326,1,4119,0.3141389763779528,-0.12620511811023624,7.765956692913385,0.00024277737314882253,-8.323365694436081,7.7733322574378105
83566,0.452452,41,3612,0.01215956692913386,-0.5326062992125985,2.1568543307086614,0.011351052048726468,-4.478444847832568,2.2216745776385776
83567,0.452683,2,3581,0.24038425196850396,-0.5199527559055118,7.15926377952756,0.0005585032113934655,-7.490250189438488,7.182144061617215
83568,0.45958999999999994,2,3728,0.15520433070866144,-0.1979964566929134,6.062102362204724,0.000536480686695279,-7.530479995245536,6.067320333638382
83570,0.47153599999999996,4,3934,0.17473582677165356,-0.0419496062992126,3.786199212598425,0.0010167768174885613,-6.8911176378291135,3.7904612985898125
83571,0.471875,12,3768,0.21688937007874015,-0.34329763779527567,4.513893700787401,0.0031847133757961785,-5.749392985908253,4.532122086724622
83578,0.464738,5,3612,0.5393897637795276,-0.512728346456693,3.543472440944882,0.0013842746400885937,-6.582579002102776,3.620777349446694
83581,0.46225200000000005,72,3815,0.4252362204724409,0.13416062992125988,3.7225842519685037,0.01887287024901704,-3.970029824702502,3.749194370905096
83585,0.45302,9,3645,0.022762480314960632,0.3315350393700787,4.419145669291338,0.0024691358024691358,-6.003887067106539,4.43162295996135
83588,0.573381,26,4621,0.5789448818897638,-0.5608740157480315,4.555956692913386,0.005626487773209262,-5.180269872848784,4.626715706147284
83590,0.466246,8,3746,0.03304275590551182,0.17840551181102365,4.372075590551181,0.002135611318739989,-6.149002341324198,4.375838813285498
83593,0.477696,312,3710,-0.09302086614173229,-0.1202476377952756,0.6741535433070863,0.08409703504043127,-2.4757839677919984,0.6910827561780147
83594,0.47843,8,3876,0.7640944881889765,0.4547677165354331,4.181147244094488,0.0020639834881320948,-6.183117431330821,4.274651604479897
83596,0.46497299999999997,13,3814,0.27730748031496066,0.47170866141732287,3.1674291338582674,0.0034084950183534348,-5.681484428698828,3.2143453171538505
83605,0.46270200000000006,124,3710,0.07874133858267716,0.41092913385826774,0.7774724409448819,0.033423180592991916,-3.398505589996444,0.882907893205226
83609,0.456742,122,3706,0.6161338582677166,-0.23000984251968504,1.247594488188976,0.03291958985429034,-3.4136873621120487,1.4103253049985687
83614,0.46278800000000003,25,3693,0.10058700787401575,-0.4917125984251969,3.132755905511811,0.006769564040075819,-4.995318589984363,3.1727052477534428
83615,0.45759799999999995,22,3776,0.49902755905511814,-0.23027952755905512,3.038913385826772,0.005826271186440678,-5.145378073907075,3.088211736922594
83620,0.45830600000000005,8,3726,0.46272440944881893,0.3855468503937008,4.531720472440945,0.0021470746108427268,-6.143649009481698,4.571569828110323
83627,0.526608,44,4133,0.34120314960629927,0.2182212598425197,2.711688976377953,0.010646019840309702,-4.542569180593471,2.7417689932155525
83628,0.509937,5,4043,0.7431417322834647,-0.19915984251968505,4.471492125984252,0.0012367054167697256,-6.695304357206671,4.537198046137385
83629,0.522759,7,4133,-0.20955866141732285,0.032160551181102365,5.200700787401575,0.0016936849745947254,-6.380848665456419,5.2050204431593405
83632,0.452128,12,3721,-0.05707519685039371,-0.1194732283464567,4.640834645669291,0.0032249395323837677,-5.736841078558622,4.642723084444241
83645,0.479051,5,3824,0.8185511811023622,-0.5451377952755906,4.139502755905512,0.001307531380753138,-6.639614361737191,4.254724940354115
83653,0.480705,2,3800,0.4356377952755906,-0.07177755905511812,6.734976377952756,0.0005263157894736842,-7.549609165154532,6.749432503421167
83659,0.5530729999999999,99,4465,0.2563275590551181,-0.22553267716535436,1.8712992125984254,0.02217245240761478,-3.8089046431760094,1.9021907236321005
83662,0.470207,15,3822,0.38619055118110235,-0.25903031496062995,2.996263779527559,0.003924646781789639,-5.540478923698008,3.0321339816041997
83671,0.461642,36,3748,0.32084488188976384,0.047204724409448826,1.8356889763779525,0.0096051227321238,-4.645458704902203,1.8641147341934088
83713,0.530701,49,4248,-0.16098070866141734,-0.11816496062992128,0.02984251968503864,0.011534839924670434,-4.462383264811148,0.20191166995237025
83714,0.45608000000000004,14,3682,-0.190244094488189,-0.2818122047244095,3.40561811023622,0.0038022813688212928,-5.572154032177765,3.4225495828385286
83715,0.482263,102,3919,-0.1665003937007874,-0.1557232283464567,1.4903661417322833,0.026027047716254147,-3.6486189849153603,1.5077013435595035
83716,0.499623,3,3993,-0.12488858267716536,0.07322047244094489,5.786574803149606,0.0007513148009015778,-7.193685818395112,5.788385469896895
83720,0.469546,4,3865,0.6366692913385826,0.3634370078740157,4.464011811023622,0.001034928848641656,-6.873422599901632,4.5238076544194925
83725,0.527283,11,4073,0.31075787401574806,0.21229527559055117,4.2779492125984255,0.0027007120058924624,-5.914239834850042,4.294471935625188
83731,0.463638,2,3705,0.10337913385826773,0.5226259842519685,6.918086614173229,0.0005398110661268556,-7.524291357170242,6.938569561943978
83732,0.5960770000000001,40,4616,0.576736220472441,0.40068503937007877,0.6739645669291335,0.008665511265164644,-4.748404354073999,0.97334547117445
83735,0.546666,6,4476,0.2815511811023622,0.36367834645669295,5.521291338582676,0.0013404825737265416,-6.61472560020376,5.540414339448783
83739,0.48000600000000004,35,3927,0.08038858267716535,-0.18700826771653542,2.04201968503937,0.008912655971479501,-4.720282993088596,2.052140056260164
83740,0.469421,32,3712,-0.21447952755905517,0.4655944881889764,2.602228346456693,0.008620689655172414,-4.7535901911063645,2.6522390658228088
83746,0.478576,357,3849,0.441,0.35170708661417327,0.6854999999999999,0.09275136399064692,-2.3778328715041073,0.8877438396151389
83747,0.45154099999999997,47,3641,0.6173700787401575,-0.36492007874015747,2.1546220472440942,0.012908541609447955,-4.349866046465375,2.2708387535141465
83753,0.46582299999999993,1,3650,0.10114055118110238,0.5362125984251969,6.118586614173229,0.000273972602739726,-8.202482446576537,6.142870299537744
83764,0.5355949999999999,2,4172,0.02215976377952756,0.5447677165354331,5.849555118110237,0.00047938638542665386,-7.643003635560718,5.87490919078071
83766,0.47854399999999997,57,3712,0.2862433070866142,-0.1252251968503937,2.2857362204724407,0.015355603448275862,-4.176274826071541,2.3069908214723656
83767,0.476444,51,3730,0.6187716535433071,0.3197531496062992,2.1772086614173225,0.013672922252010724,-4.292337879913536,2.285904195556427
83771,0.456579,21,3535,0.23333031496062995,0.10236259842519685,3.130582677165354,0.005940594059405941,-5.12594614060725,3.140934420837815
83786,0.47992799999999997,351,3838,0.3381523622047244,0.16313779527559055,0.11925196850393688,0.0914538822303283,-2.3919204531017795,0.3939314563525989
83807,0.46554799999999996,2,3712,0.615976377952756,-0.4315551181102362,5.581775590551181,0.0005387931034482759,-7.526178913346146,5.6322185203910475
83810,0.5494359999999999,21,4307,0.19743425196850395,-0.3075311023622047,3.1454960629921263,0.00487578360807987,-5.323474447330687,3.1666545667422334
83815,0.47867600000000005,64,3835,0.07696377952755906,0.017941102362204725,2.022338582677165,0.016688396349413298,-4.093041630441685,2.0238820740097045
83816,0.47354399999999996,4,3905,0.3088287401574803,0.2614476377952756,6.236736220472441,0.001024327784891165,-6.883718701153896,6.249848697513313
83817,0.471732,7,3762,-0.1295413385826772,-0.3911417322834646,5.479066929133858,0.0018607123870281765,-6.286795860805662,5.49453794481973
83818,0.4527,8,3526,0.25116732283464566,-0.5665196850393701,6.055023622047244,0.0022688598979013048,-6.088477821277979,6.086652663093825
83827,0.49162700000000004,10,3875,0.016410708661417323,0.43838976377952754,3.408295275590551,0.0025806451612903226,-5.959715848793402,3.4364126035676086
83828,0.47388,10,3802,0.43718503937007874,-0.4899488188976378,4.272765748031496,0.0026301946344029457,-5.940697430054329,4.3229281443645755
83831,0.518331,9,4106,0.6848582677165355,-0.551232283464567,6.074484251968504,0.00219191427179737,-6.122980020242659,6.137772136908197
83833,0.549007,125,4375,0.22236456692913387,0.3468389763779528,3.035043307086614,0.02857142857142857,-3.5553480614894135,3.0628795523251866
83845,0.530291,3,4319,-0.056677559055118114,-0.2910874015748031,7.320031496062993,0.0006946052326927529,-7.2721668842925915,7.3260361263380505
83851,0.46320100000000003,73,3816,0.25411732283464566,-0.4403543307086615,1.6771614173228344,0.019129979035639413,-3.956498591419786,1.7525290211847733
83853,0.564897,5,4464,0.045984251968503934,-0.011973976377952757,6.936511811023622,0.0011200716845878136,-6.7943625916270465,6.936674565813911
83855,0.480396,1,3857,-0.2345169291338583,0.007517519685039371,5.93838188976378,0.00025926886180969663,-8.257644958208228,5.943015578965533
83856,0.47371599999999997,16,3804,0.19055236220472443,-0.02369692913385827,1.5166023622047242,0.004206098843322818,-5.4712197014254995,1.5287100680760644
83861,0.479973,39,3905,0.46190157480314964,0.4121141732283465,2.3221811023622045,0.00998719590268886,-4.60645141614414,2.403271983931377
83864,0.472199,85,3665,0.5012677165354331,-0.5595708661417323,2.3689803149606297,0.023192360163710776,-3.7639323578304356,2.485247796608262
83867,0.529838,146,4124,0.42488976377952753,0.36325314960629923,0.935208661417323,0.03540252182347236,-3.340972223428514,1.0895409136207324
83878,0.46933400000000003,5,3734,0.5671102362204725,-0.4855748031496063,4.097884645669292,0.001339046598821639,-6.615797411667567,4.165339779500822
83881,0.47901800000000005,57,3773,0.11642716535433072,0.17368110236220474,0.3526614173228346,0.015107341637953882,-4.192574452129761,0.40998839668744996
83886,0.598595,8,4693,0.06081141732283465,0.3908956692913386,4.280767716535433,0.0017046665246111229,-6.3743857741145815,4.299007989720364
83892,0.48195699999999997,76,3850,-0.18353070866141735,-0.1303744094488189,1.5120905511811022,0.019740259740259742,-3.9250950869954986,1.528757287025007
83894,0.47289899999999996,4,3851,-0.1344452755905512,-0.14471496062992126,4.51192125984252,0.001038691249026227,-6.869793772695019,4.516243063319074
83895,0.463607,124,3779,0.6023267716535433,0.41181889763779533,0.7066771653543303,0.032812913469171735,-3.416933137744452,1.0157681626903947
83896,0.45527799999999996,1,3656,0.007676574803149606,-0.3601062992125984,4.364512992125984,0.0002735229759299781,-8.204124932574041,4.37935030968862
83897,0.454905,78,3652,0.399488188976378,-0.4514724409448819,2.29744094488189,0.02135815991237678,-3.846321415025267,2.375216426619719
83900,0.508472,1,4141,0.7787165354330708,-0.4168779527559055,7.276645669291339,0.0002414875633904854,-8.328692583545568,7.330058585473054
83903,0.514945,1,4248,0.4241456692913386,0.08791102362204725,6.2122677165354325,0.00023540489642184556,-8.354203562921775,6.227350807426961
83904,0.5057149999999999,103,4071,0.378344094488189,-0.3861511811023622,1.7451299212598426,0.0253009088676001,-3.676914960273343,1.826947024567823
83905,0.6662710000000001,10,5227,0.6060511811023622,-0.4127204724409449,4.534964566929133,0.001913143294432753,-6.259007685718876,4.59385892750204
83908,0.499483,4,4011,-0.04583070866141732,-0.4247795275590552,4.2257913385826775,0.0009972575417601596,-6.9105015046501626,4.2473345215711555
83918,0.465747,5,3777,0.15583622047244094,0.4705511811023622,7.796618110236221,0.0013238019592268996,-6.627247410278357,7.812359265837137
83931,0.478048,6,3879,0.4544055118110237,0.3550677165354331,6.9860629921259845,0.0015467904098994587,-6.471573198211912,7.00982407642604
83938,0.5354869999999999,13,4148,0.020666141732283462,-0.3424350393700788,2.0656968503937008,0.00313404050144648,-5.765432211887881,2.0939895709694785
83939,0.46792399999999995,4,3861,0.2846228346456693,0.26793307086614176,5.572755905511811,0.001036001036001036,-6.872387135144345,5.58644848458144
83949,0.512495,3,4298,0.08914173228346459,0.0815976377952756,5.552035433070867,0.0006979990693345743,-7.267292788534346,5.55335050874719
83950,0.47435200000000005,8,3796,-0.20217007874015747,-0.2732677165354331,3.426665354330708,0.002107481559536354,-6.162261618049983,3.443484200081175
83951,0.48308500000000004,233,3924,0.7759488188976378,-0.5376811023622048,0.8937165354330704,0.059378185524974515,-2.823828367119553,1.299971839345978
83964,0.527983,1,4209,0.4978307086614173,0.45922834645669297,5.815688976377953,0.00023758612497030174,-8.344980368770571,5.854994821401614
83970,0.45287799999999995,88,3659,0.23116259842519685,0.2731011811023622,0.1063740157480313,0.02405028696365127,-3.7276083505410003,0.373277153408237
83981,0.461599,36,3744,0.25401811023622045,0.10857086614173228,2.583236220472441,0.009615384615384616,-4.6443908991413725,2.5979650120937903
83982,0.499655,7,3955,0.6705590551181102,-0.25870905511811026,4.490925196850394,0.0017699115044247787,-6.336825731146441,4.5480753011913455
83984,0.46447700000000003,11,3752,0.03189905511811024,-0.23699488188976378,4.3110192913385825,0.002931769722814499,-5.832149037327745,4.317646517960078
83989,0.47720799999999997,55,3757,0.22385551181102364,0.31201614173228354,1.485744094488189,0.01463933989885547,-4.224042860341498,1.5345686290212648
83997,0.45966999999999997,4,3377,0.2374043307086614,0.14128976377952757,4.12147874015748,0.0011844832691738228,-6.738448659265677,4.130727613769539
84002,0.571576,17,4612,0.4021181102362205,0.14484173228346459,3.482759842519685,0.003686036426712923,-5.603203537332734,3.5088878897249716
84004,0.581683,8,4706,0.08216338582677166,0.09807952755905514,3.621367716535433,0.0016999575010624734,-6.377152027607472,3.623627264780662
84006,0.466625,3,3856,0.13018346456692914,-0.22036889763779527,6.41557874015748,0.0007780082987551867,-7.158773367062326,6.420682265667208
84009,0.47639899999999996,1,3793,0.11174488188976378,0.10762322834645668,4.221577165354331,0.0002636435539151068,-8.240912541688898,4.224426995575777
84012,0.47657299999999997,7,3979,-0.25745748031496063,-0.5313307086614173,6.5235393700787405,0.0017592359889419453,-6.3428756613716155,6.5502032479232355
84013,0.5942430000000001,105,4679,0.4508661417322835,0.04688228346456694,1.3556299212598424,0.022440692455652916,-3.796879340708693,1.4294092170118304
84015,0.508833,8,4023,-0.08658858267716536,-0.493759842519685,4.262601574803149,0.0019885657469550086,-6.220341630269952,4.2919772308633455
84016,0.461892,1,3681,0.01613885826771654,0.41365354330708665,6.727090551181103,0.00027166530834012495,-8.210939733379021,6.739815798701532
84021,0.462338,12,3688,0.6045,0.5415393700787402,4.1747531496063,0.0032537960954446853,-5.727932934888484,4.252910650306799
84023,0.454139,38,3595,0.3398944881889764,-0.07547125984251969,2.5205944881889764,0.010570236439499305,-4.549713110428761,2.5445276080349593
84025,0.542427,9,4320,0.7120787401574804,0.5609015748031496,3.5708582677165355,0.0020833333333333333,-6.173786103901937,3.6841139337594395
84031,0.5161279999999999,6,3989,-0.245803937007874,-0.49281102362204726,6.171200787401574,0.0015041363750313362,-6.499536382677352,6.195724448268966
84040,0.467674,24,3757,0.5662244094488189,0.20981574803149608,0.3429566929133854,0.006388075592227841,-5.053322215226023,0.6944436789198719
84045,0.468711,28,3689,0.42935826771653546,-0.3980669291338583,2.022362204724409,0.007590132827324478,-4.880906187421472,2.1054108124602138
84046,0.49114300000000005,5,3819,-0.041516929133858266,-0.5102165354330709,4.915157480314961,0.0013092432573972245,-6.6383059747914155,4.9417423672961895
84058,0.46632799999999996,3,3837,-0.18135826771653543,-0.25683267716535435,6.781582677165354,0.0007818608287724785,-7.153833801578843,6.788867170048202
84062,0.571526,8,4530,0.14516259842519688,-0.48574015748031496,4.3019492125984256,0.0017660044150110375,-6.339035676797244,4.331718216637224
84068,0.46852,9,3716,0.24178149606299215,-0.06507559055118112,4.1398358267716535,0.0024219590958019376,-6.02317852259751,4.147400848356255
84070,0.529436,5,4260,-0.10680472440944884,0.00740248031496063,4.766023622047244,0.0011737089201877935,-6.747586526829315,4.767225945115599
84071,0.5160140000000001,15,4097,0.08446732283464567,-0.40998031496063,3.052964566929134,0.00366121552355382,-5.609960076444661,3.081527419025647
84072,0.515009,48,4222,-0.11889133858267718,0.41787007874015747,1.594791338582677,0.011369019422074847,-4.476863217500375,1.6529095458356495
84079,0.466472,3,3801,-0.23472952755905513,-0.48338582677165354,4.39990157480315,0.0007892659826361484,-7.144407180321139,4.432594463357442
84084,0.5520619999999999,10,4526,0.4838700787401575,0.18544842519685042,4.754826771653543,0.002209456473707468,-6.115008733199437,4.782980137941329
84103,0.473062,1,3621,0.4342637795275591,-0.3044826771653544,6.729877952755905,0.00027616680475006904,-8.19450550976564,6.750744550780555
84104,0.5203760000000001,18,4209,-0.1348492125984252,0.20267047244094488,5.671807086614173,0.0042765502494654314,-5.454608610874406,5.677028735025445
84108,0.46056,89,3635,-0.13287244094488188,-0.2156956692913386,2.1306299212598425,0.024484181568088032,-3.70972802023548,2.1456382660368014
84115,0.524868,7,4213,-0.0697503937007874,0.4277598425196851,3.9646605118110236,0.001661523854735343,-6.400020112923703,3.9882799016878856
